Season,TEAM,Playoffs,W,L,NOG,WR,PTS,oppPTS,ALL A,ALL G,ALL S,X2 A,X2 G,X2 S,X3 A,X3 G,X3 S,FT A,FT G,FT S,Rebounds,ORB,DRB,AST,STL,BLK,TOV,FOUL
1999,Los Angeles Lakers,1,31,19,50,0.62 ,99,96,0.47 ,36.8,78.7,0.49 ,32,65,0.35 ,4.8,13.7,0.68 ,20.5,30.1,42,12.4,29.6,21.9,7.8,5.7,14.8,24.6
1999,Minnesota Timberwolves,1,25,25,50,0.50 ,92.9,92.6,0.43 ,36.8,86.5,0.44 ,34.4,78.3,0.30 ,2.4,8.2,0.74 ,17,22.9,42.9,15.1,27.8,24.4,8.5,5.4,12.6,23.7
1999,Boston Celtics,0,19,31,50,0.38 ,93,94.9,0.44 ,36.3,83.3,0.45 ,30.8,68.1,0.36 ,5.5,15.2,0.69 ,14.9,21.5,42.8,13.6,29.2,21.5,9.1,5.1,15.5,23.9
1999,Phoenix Suns,1,27,23,50,0.54 ,95.6,93.3,0.45 ,35.9,80.1,0.46 ,30.7,66.1,0.37 ,5.2,14,0.76 ,18.5,24.3,40.3,12,28.4,25,8.9,4,12.9,20.4
1999,New Orleans Pelicans,0,26,24,50,0.52 ,92.9,93,0.45 ,33.4,74.4,0.47 ,28,59.7,0.37 ,5.4,14.7,0.75 ,20.7,27.7,39.5,9.6,29.9,22.2,8.9,4.9,15.2,22
1999,Portland Trail Blazers,1,35,15,50,0.70 ,94.8,88.5,0.44 ,34.9,79.1,0.46 ,30,65.6,0.36 ,4.9,13.5,0.74 ,20,27,44.3,12.9,31.4,21.5,8.2,5.8,14.9,22.5
1999,Chicago Bulls,0,13,37,50,0.26 ,81.9,91.4,0.40 ,30.8,76.7,0.42 ,27.3,64.5,0.29 ,3.5,12.2,0.71 ,16.8,23.7,39.3,11.5,27.9,20.3,8.7,3.4,14.6,22.2
1999,Kansas City Kings,1,27,23,50,0.54 ,100.2,100.6,0.45 ,38.4,86.1,0.49 ,32.6,67.2,0.31 ,5.8,18.9,0.68 ,17.7,25.9,45.6,14.1,31.5,22.6,8.9,4.6,16.5,20.3
1999,Cleveland Cavaliers,0,22,28,50,0.44 ,86.4,88.2,0.44 ,31.2,71.2,0.46 ,27.6,60.5,0.34 ,3.6,10.7,0.75 ,20.3,27.1,35.8,9.4,26.3,21.9,9,4.1,14.8,24.2
1999,San Antonio Spurs,1,37,13,50,0.74 ,92.8,84.7,0.46 ,34.8,76.2,0.48 ,31.4,65.8,0.33 ,3.4,10.4,0.70 ,19.8,28.3,44,12.3,31.7,22,8.4,7,14.3,20.2
1999,Detroit Pistons,1,29,21,50,0.58 ,90.4,86.9,0.45 ,33.2,74.3,0.46 ,28.2,60.7,0.37 ,5,13.6,0.74 ,19,25.7,40.3,12.1,28.2,20.2,8.9,4.2,14.8,22.8
1999,Indiana Pacers,1,33,17,50,0.66 ,94.7,90.9,0.45 ,34.6,77.3,0.47 ,28.7,61.3,0.37 ,5.9,16,0.80 ,19.5,24.6,40.5,11.5,29,20.1,6.3,4.5,12.2,21.6
1999,Oklahoma City Thunder,0,25,25,50,0.50 ,94.9,95.9,0.44 ,35.1,79.5,0.47 ,28.9,61.5,0.34 ,6.2,18,0.68 ,18.4,27.1,42,13.5,28.4,21.7,7.9,4,14.4,20.9
1999,Utah Jazz,1,37,13,50,0.74 ,93.3,86.8,0.47 ,33.7,72.4,0.48 ,30.9,64.6,0.36 ,2.8,7.8,0.77 ,23.2,30.2,41.3,11.1,30.2,24.1,8,5.5,15.7,22.7
1999,Miami Heat,1,33,17,50,0.66 ,89,84,0.45 ,32.3,71.3,0.48 ,26.5,55.2,0.36 ,5.8,16.1,0.74 ,18.6,25.2,40.3,10.1,30.2,20.4,6.5,6.1,14.1,20.7
1999,Milwaukee Bucks,1,28,22,50,0.56 ,91.7,90,0.46 ,35.1,76.4,0.48 ,30.5,64,0.37 ,4.6,12.4,0.73 ,16.9,23.1,38.8,11.4,27.4,20.6,8.8,4,13.9,22.8
1999,Memphis Grizzlies,0,8,42,50,0.16 ,88.9,97.5,0.43 ,32.9,76.8,0.44 ,29.9,67.7,0.33 ,3,9.1,0.72 ,20.2,28.2,40.2,13,27.2,19.3,8.4,4,16.1,22.5
1999,New Jersey Nets,0,16,34,50,0.32 ,91.4,95.2,0.41 ,33.8,83.2,0.42 ,29.3,69.6,0.33 ,4.5,13.6,0.77 ,19.2,25,43,14.3,28.7,18.5,9.8,5.5,14.2,22.7
1999,New York Knicks,1,27,23,50,0.54 ,86.4,85.4,0.44 ,32.2,74.1,0.45 ,28,62.3,0.35 ,4.2,11.8,0.73 ,17.8,24.4,41.2,11,30.2,19.3,7.9,5.2,15.5,22.8
1999,Orlando Magic,1,33,17,50,0.66 ,89.5,86.9,0.43 ,33.7,78.9,0.45 ,29.2,65.4,0.33 ,4.5,13.5,0.70 ,17.5,25,42.7,13.8,28.9,21.3,9.9,4.3,16,18.7
1999,Philadelphia 76ers,1,28,22,50,0.56 ,89.7,87.6,0.43 ,33.1,77.7,0.44 ,31.1,70.3,0.26 ,2,7.4,0.72 ,21.5,29.7,43.1,14.6,28.6,18.7,10.8,5.4,15.6,23
1999,Toronto Raptors,0,23,27,50,0.46 ,91.1,92.8,0.42 ,33.2,78.8,0.44 ,28.7,65.6,0.34 ,4.5,13.2,0.76 ,20.2,26.6,43.2,14.2,28.9,20.7,8.8,6.4,15.3,22.8
1999,Washington Wizards,0,18,32,50,0.36 ,91.2,93.4,0.45 ,35.4,79.4,0.47 ,31.8,67.8,0.31 ,3.6,11.6,0.71 ,16.9,24,40,11.9,28.1,21.3,7.9,3.9,14.2,23
2000,Dallas Mavericks,0,40,42,82,0.49 ,101.4,102,0.45 ,39,85.9,0.47 ,32.7,69.7,0.39 ,6.3,16.2,0.80 ,17.2,21.4,41.2,11.4,29.8,22.1,7.2,5.1,13.2,21.6
2000,Denver Nuggets,0,35,47,82,0.43 ,99,101.1,0.44 ,37.3,84.3,0.47 ,31.6,67.3,0.34 ,5.7,17,0.72 ,18.7,25.8,44.7,13.1,31.6,23.3,6.8,7.5,15.1,23.9
2000,Golden State Warriors,0,19,63,82,0.23 ,95.5,103.8,0.42 ,36.5,87.1,0.44 ,32.3,74.1,0.32 ,4.2,13,0.70 ,18.3,26.2,45.6,15.9,29.7,22.6,8.9,4.3,15.3,24.9
2000,Houston Rockets,0,34,48,82,0.41 ,99.5,100.3,0.45 ,36.6,81.3,0.48 ,29.5,61.5,0.36 ,7.1,19.8,0.73 ,19.2,26.2,43.8,12.3,31.5,21.6,7.5,5.3,16.6,20.3
2000,Atlanta Hawks,0,28,54,82,0.34 ,94.3,99.7,0.44 ,36.6,83,0.46 ,33.5,73.1,0.32 ,3.1,9.9,0.74 ,18,24.2,45.3,14,31.3,18.9,6.1,5.6,14.9,21
2000,Los Angeles Clippers,0,15,67,82,0.18 ,92,103.5,0.43 ,35.1,82.4,0.45 ,29.9,66.9,0.34 ,5.2,15.5,0.75 ,16.6,22.3,40.6,11.6,29,18,7,6,15.4,22.2
2000,Los Angeles Lakers,1,67,15,82,0.82 ,100.8,92.3,0.46 ,38.3,83.4,0.48 ,34.1,70.6,0.33 ,4.2,12.8,0.70 ,20.1,28.9,47,13.6,33.4,23.4,7.5,6.5,13.5,22.5
2000,Boston Celtics,0,35,47,82,0.43 ,99.3,100.1,0.44 ,37.2,83.9,0.47 ,32.1,68.5,0.33 ,5.1,15.4,0.75 ,19.8,26.5,43,13.5,29.5,21.2,9.7,3.5,14.9,27.1
2000,Minnesota Timberwolves,1,50,32,82,0.61 ,98.5,96,0.47 ,39.3,84.3,0.48 ,36.3,75.6,0.35 ,3,8.7,0.78 ,16.8,21.6,42.5,12.4,30.1,26.9,7.6,5.4,13.5,23.3
2000,New Orleans Pelicans,1,49,33,82,0.60 ,98.4,95.8,0.45 ,35.8,79.7,0.47 ,31.7,67.5,0.34 ,4.1,12.2,0.76 ,22.7,30,42.9,10.8,32.1,24.7,8.9,5.9,14.1,20.4
2000,Phoenix Suns,1,53,29,82,0.65 ,98.9,93.7,0.46 ,37.7,82.6,0.48 ,32.1,67.4,0.37 ,5.6,15.2,0.76 ,17.9,23.6,43.7,12.5,31.2,25.6,9.1,5.3,16.2,24.1
2000,Chicago Bulls,0,17,65,82,0.21 ,84.8,94.2,0.42 ,31.3,75.4,0.43 ,27.2,62.8,0.33 ,4.1,12.6,0.71 ,18.1,25.5,40.9,12.6,28.3,20.1,7.9,4.7,17.5,23.3
2000,Portland Trail Blazers,1,59,23,82,0.72 ,97.5,91,0.47 ,36.8,78.4,0.49 ,31.8,64.6,0.36 ,5,13.8,0.76 ,18.8,24.7,43,11.8,31.2,23.5,7.7,4.8,14.6,22.7
2000,Cleveland Cavaliers,0,32,50,82,0.39 ,97,100.5,0.44 ,36.3,82.1,0.45 ,32.1,70.9,0.37 ,4.2,11.2,0.75 ,20.2,26.9,42.8,12.3,30.5,23.7,8.7,4.4,16.9,27.1
2000,Kansas City Kings,1,44,38,82,0.54 ,105,102,0.45 ,40,88.9,0.49 ,33.5,68.7,0.32 ,6.5,20.2,0.75 ,18.5,24.6,45,12.9,32.1,23.8,9.6,4.6,15.8,21.1
2000,Detroit Pistons,1,42,40,82,0.51 ,103.5,102,0.46 ,37.1,80.9,0.48 ,31.7,66,0.36 ,5.4,14.9,0.78 ,23.9,30.6,41.2,11.2,30,20.8,8.1,3.3,15.2,24.5
2000,Indiana Pacers,1,56,26,82,0.68 ,101.3,96.7,0.46 ,37.2,81,0.48 ,30.1,62.9,0.39 ,7.1,18.1,0.81 ,19.9,24.5,42.1,10.3,31.9,22.6,6.8,5.1,13.6,21.8
2000,San Antonio Spurs,1,53,29,82,0.65 ,96.2,90.2,0.46 ,36,78,0.48 ,32,67.2,0.37 ,4,10.8,0.75 ,20.1,27,43.8,11.3,32.5,22.2,7.5,6.7,14.4,20.9
2000,Miami Heat,1,52,30,82,0.63 ,94.4,91.3,0.46 ,36.3,78.8,0.48 ,30.9,64.1,0.37 ,5.4,14.7,0.74 ,16.4,22.3,43.2,11.2,31.9,23.5,7.1,6.4,14.4,23.7
2000,Oklahoma City Thunder,1,45,37,82,0.55 ,99.1,98.1,0.45 ,37.9,84.7,0.48 ,31.2,65.1,0.34 ,6.7,19.6,0.70 ,16.6,23.9,43,12.7,30.3,22.9,8,4.2,13.6,21.7
2000,Utah Jazz,1,55,27,82,0.67 ,96.5,92,0.46 ,36.1,77.8,0.48 ,32.1,67.4,0.39 ,4,10.4,0.77 ,20.3,26.2,41,11.4,29.6,24.9,7.7,5.4,14.1,24.5
2000,Milwaukee Bucks,1,42,40,82,0.51 ,101.2,101,0.47 ,38.7,83.3,0.48 ,33.9,70.3,0.37 ,4.8,13,0.79 ,19,24.2,41.3,12.4,28.9,22.6,8.2,4.6,14.4,24.6
2000,New Jersey Nets,0,31,51,82,0.38 ,98,99,0.43 ,36.3,83.9,0.45 ,30.5,67.1,0.35 ,5.8,16.8,0.78 ,19.5,24.9,40.9,12.7,28.2,20.6,8.8,4.8,12.8,23.3
2000,Memphis Grizzlies,0,22,60,82,0.27 ,93.9,99.5,0.45 ,35.3,78.5,0.46 ,31.3,67.5,0.36 ,4,11,0.77 ,19.4,25.1,40.6,12.3,28.3,20.7,7.4,4.2,16,22.9
2000,New York Knicks,1,50,32,82,0.61 ,92.1,90.7,0.46 ,35.3,77.7,0.47 ,31,66.3,0.38 ,4.3,11.4,0.78 ,17.2,22,40.5,9.8,30.7,19.4,6.3,4.3,14.1,24.2
2000,Orlando Magic,0,41,41,82,0.50 ,100.1,99.4,0.45 ,38.6,85.5,0.47 ,35,74.9,0.34 ,3.6,10.6,0.74 ,19.2,26.1,44.9,14,31,20.8,9.1,5.7,17.3,24
2000,Philadelphia 76ers,1,49,33,82,0.60 ,94.8,93.4,0.44 ,36.5,82.6,0.45 ,34,74.8,0.32 ,2.5,7.8,0.71 ,19.2,27.1,44.1,14,30.1,22.2,9.6,4.7,15.3,23.6
2000,Toronto Raptors,1,45,37,82,0.55 ,97.2,97.3,0.43 ,36.3,83.9,0.45 ,31.1,69.6,0.36 ,5.2,14.3,0.77 ,19.3,25.2,43.3,13.4,29.9,23.7,8.1,6.6,13.2,24.3
2000,Washington Wizards,0,29,53,82,0.35 ,96.6,99.9,0.45 ,36.7,81.5,0.46 ,32.6,70.6,0.38 ,4.1,10.9,0.74 ,19.1,25.7,42.7,13,29.7,21.6,7.2,4.7,15.5,26.2
2001,Dallas Mavericks,1,53,29,82,0.65 ,100.5,96.2,0.46 ,37.6,81.9,0.48 ,31.3,65.4,0.38 ,6.3,16.5,0.79 ,18.9,23.8,41.5,10.1,31.4,21.2,7.5,6,13.3,23.3
2001,Denver Nuggets,0,40,42,82,0.49 ,96.6,99,0.43 ,36.3,83.9,0.45 ,30.1,66.3,0.36 ,6.2,17.6,0.74 ,17.7,24,44.2,12.7,31.5,24,6.7,6.6,13.3,22.2
2001,Golden State Warriors,0,17,65,82,0.21 ,92.5,101.5,0.41 ,35.8,87.5,0.43 ,32.4,75.7,0.29 ,3.4,11.8,0.71 ,17.4,24.7,45.5,16.4,29.1,21.8,9,5,15.3,21.1
2001,Houston Rockets,0,45,37,82,0.55 ,97.2,94.9,0.45 ,35.9,79.2,0.48 ,29.8,62,0.36 ,6.1,17.2,0.76 ,19.3,25.4,42,11.2,30.8,19.7,7.2,4.4,13.9,20.2
2001,Atlanta Hawks,0,25,57,82,0.30 ,91,96.2,0.43 ,35.1,81.3,0.44 ,31,69.9,0.36 ,4.1,11.4,0.76 ,16.8,22.1,42.9,12.5,30.4,19,7.7,4.7,15.8,22.7
2001,Boston Celtics,0,36,46,82,0.44 ,94.6,96.8,0.43 ,33.8,79.1,0.45 ,26.6,59.2,0.36 ,7.2,19.9,0.74 ,19.8,26.7,39.8,10.9,28.9,20.8,9.4,4.1,15.1,23.8
2001,Los Angeles Clippers,0,31,51,82,0.38 ,92.5,95.3,0.45 ,35.3,78.9,0.47 ,30.9,65.9,0.34 ,4.4,13,0.69 ,17.4,25.1,42.9,11.7,31.2,19.3,6,6.3,14.8,21.6
2001,Los Angeles Lakers,1,56,26,82,0.68 ,100.6,97.2,0.47 ,37.9,81.5,0.49 ,32.5,66,0.34 ,5.4,15.5,0.68 ,19.4,28.5,44.7,13.2,31.5,23,6.9,6,13.9,22.8
2001,New Orleans Pelicans,1,46,36,82,0.56 ,91.9,89.8,0.43 ,34.1,79.3,0.45 ,30,67.3,0.35 ,4.1,12,0.75 ,19.5,26.2,44.4,12.6,31.8,23.2,8.1,5.5,13.7,21.4
2001,Minnesota Timberwolves,1,47,35,82,0.57 ,97.3,96,0.46 ,38.4,83.8,0.47 ,34.5,72.8,0.36 ,3.9,11,0.79 ,16.6,21.2,42.3,12.2,30.1,25.4,8.3,5.6,13.5,23.2
2001,Chicago Bulls,0,15,67,82,0.18 ,87.6,96.7,0.42 ,33.2,78.2,0.44 ,29.2,66.6,0.35 ,4,11.6,0.74 ,17.2,23.3,38.9,11.3,27.6,22.1,8.2,4.6,14.6,23.2
2001,Phoenix Suns,1,51,31,82,0.62 ,94,91.8,0.44 ,35.9,82.4,0.46 ,31.9,69.5,0.32 ,4,12.9,0.76 ,18.2,24.1,42.7,11.8,30.8,23.2,9.5,5.2,14.7,22.7
2001,Cleveland Cavaliers,0,30,52,82,0.37 ,92.2,96.5,0.44 ,35.2,79.7,0.45 ,32.5,71.7,0.33 ,2.7,8,0.77 ,19,24.9,42.1,12.4,29.8,20.8,7.8,5.3,15.8,23.2
2001,Portland Trail Blazers,1,50,32,82,0.61 ,95.4,91.2,0.47 ,36.6,78.3,0.49 ,32.1,65.4,0.35 ,4.5,12.9,0.76 ,17.6,23.2,42,11.7,30.3,23.9,8.2,5.1,14.8,21.3
2001,Detroit Pistons,0,32,50,82,0.39 ,95.6,97.3,0.42 ,35.6,83.9,0.44 ,30.9,70.3,0.35 ,4.7,13.6,0.72 ,19.6,27.2,45.5,13.5,32,19.9,7.5,5.5,15.4,23.8
2001,Kansas City Kings,1,55,27,82,0.67 ,101.7,95.9,0.45 ,38.2,85,0.47 ,32.4,68.5,0.35 ,5.8,16.5,0.77 ,19.5,25.3,45,12,33,22.6,9.7,5.3,14.4,19.5
2001,Indiana Pacers,1,41,41,82,0.50 ,92.6,92.8,0.44 ,34.5,78.4,0.46 ,29.7,64.3,0.34 ,4.8,14.1,0.77 ,18.8,24.5,42.9,11.2,31.6,21.5,6.9,5.9,14.3,23.5
2001,San Antonio Spurs,1,58,24,82,0.71 ,96.2,88.4,0.46 ,35.2,76.4,0.47 ,29.8,63.1,0.41 ,5.4,13.3,0.72 ,20.4,28.5,44.1,11,33.1,21.7,6.9,7,13.4,18.9
2001,Miami Heat,1,50,32,82,0.61 ,88.9,86.6,0.43 ,32.9,76.3,0.46 ,27.1,59.4,0.35 ,5.8,16.9,0.76 ,17.4,22.9,39.6,9.9,29.7,19.9,7.7,3.7,13.1,21
2001,Milwaukee Bucks,1,52,30,82,0.63 ,100.7,96.9,0.46 ,38,82.9,0.48 ,31.1,64.8,0.38 ,6.9,18.1,0.79 ,18,22.9,42.4,11.9,30.5,22.5,8.2,4.7,13.2,23.5
2001,Oklahoma City Thunder,0,44,38,82,0.54 ,97.3,97.3,0.46 ,36.9,81.1,0.47 ,31.2,66.8,0.40 ,5.7,14.3,0.73 ,17.7,24.2,41.7,12.2,29.5,21.9,8,5,14.6,21.1
2001,Utah Jazz,1,53,29,82,0.65 ,97.1,92.4,0.47 ,36.1,76.7,0.48 ,32.1,66.3,0.38 ,4,10.4,0.75 ,20.9,27.8,40.6,11.5,29.1,25.7,8.1,5.6,15.2,25.7
2001,New Jersey Nets,0,26,56,82,0.32 ,92.1,97.1,0.43 ,33.9,79.9,0.44 ,29.5,66.7,0.33 ,4.4,13.2,0.76 ,19.9,26.2,39.6,11.1,28.5,19.5,7.9,5,13.9,24.2
2001,New York Knicks,1,48,34,82,0.59 ,88.7,86.1,0.44 ,33.6,75.6,0.46 ,28.8,62,0.35 ,4.8,13.6,0.80 ,16.8,21.1,40.2,9.4,30.8,18.5,6.6,4.2,13.8,22.7
2001,Memphis Grizzlies,0,23,59,82,0.28 ,91.7,97.5,0.44 ,35,79.7,0.45 ,31,68.2,0.34 ,4,11.5,0.77 ,17.8,23.1,40.5,10.9,29.6,23.2,7.1,4.4,15.1,21.1
2001,Orlando Magic,1,43,39,82,0.52 ,97.5,96.5,0.44 ,36.7,83.8,0.46 ,30.7,67.4,0.36 ,6,16.4,0.71 ,18,25.2,42.9,13,29.9,22,8.2,5.9,14.8,25.3
2001,Philadelphia 76ers,1,56,26,82,0.68 ,94.7,90.4,0.45 ,35.4,79.1,0.46 ,32.2,69.3,0.33 ,3.2,9.8,0.75 ,20.7,27.8,44.8,13.1,31.7,20.6,8.4,5,15,20.4
2001,Toronto Raptors,1,47,35,82,0.57 ,97.6,95.4,0.44 ,37.2,85,0.45 ,32,70.8,0.37 ,5.2,14.2,0.75 ,18.1,24.2,44.5,13.6,30.8,24.4,7.3,6.3,12.7,21.3
2001,Washington Wizards,0,19,63,82,0.23 ,93.2,99.9,0.44 ,34.5,78.7,0.45 ,31.1,68.4,0.32 ,3.4,10.3,0.76 ,20.8,27.4,41.3,12.4,28.9,20.1,7.7,4.7,16.1,23.3
2002,Dallas Mavericks,1,57,25,82,0.70 ,105.2,101,0.46 ,39,84.5,0.49 ,31.4,64.4,0.38 ,7.6,20.1,0.81 ,19.6,24.3,42.5,11.2,31.3,22.1,7.1,4.7,11.7,22.5
2002,Denver Nuggets,0,27,55,82,0.33 ,92.2,98,0.42 ,35.5,83.8,0.44 ,30.3,68.1,0.33 ,5.2,15.7,0.74 ,15.9,21.4,41.8,13.6,28.2,22.2,7.5,5.6,13.8,22.8
2002,Atlanta Hawks,0,33,49,82,0.40 ,94,98.3,0.44 ,35.4,80.6,0.46 ,30.2,66,0.35 ,5.2,14.6,0.77 ,18.1,23.7,41.5,11.6,29.8,20.2,8.1,4.3,14.7,20.7
2002,Golden State Warriors,0,21,61,82,0.26 ,97.7,103.1,0.43 ,36.6,85.2,0.45 ,32.7,73.1,0.32 ,3.9,12.1,0.72 ,20.6,28.6,46.7,16.3,30.4,20.8,7.9,6.4,16.2,23
2002,Boston Celtics,1,49,33,82,0.60 ,96.4,94.1,0.42 ,34.8,82.1,0.45 ,26.3,58.4,0.36 ,8.5,23.7,0.76 ,18.3,23.9,42.2,10.9,31.3,21,9.7,3.6,13.2,21.6
2002,Houston Rockets,0,28,54,82,0.34 ,92.3,97.2,0.43 ,34.6,80.8,0.46 ,28.6,62.8,0.34 ,6,18,0.74 ,17.1,23.1,41.9,12.5,29.4,18.1,6.5,5.4,13.1,17.9
2002,New Orleans Pelicans,1,44,38,82,0.54 ,93.9,92.9,0.44 ,35.3,80.2,0.46 ,31.1,68.1,0.35 ,4.2,12.1,0.75 ,19.1,25.7,43.5,12.9,30.5,21.5,8,5.6,13.5,21.3
2002,Los Angeles Clippers,0,39,43,82,0.48 ,95.7,96.1,0.45 ,36.2,81.3,0.46 ,31.2,67.3,0.36 ,5,14,0.74 ,18.3,24.7,43.4,13.2,30.2,20.9,6.2,6.6,14,19.8
2002,Los Angeles Lakers,1,58,24,82,0.71 ,101.3,94.1,0.46 ,38.4,83.4,0.49 ,32.2,65.9,0.35 ,6.2,17.5,0.70 ,18.2,26.1,44.3,12.5,31.8,23,7.6,5.8,12.1,22.2
2002,Chicago Bulls,0,21,61,82,0.26 ,89.5,98,0.43 ,34.3,79.2,0.45 ,30.6,68.6,0.35 ,3.7,10.6,0.72 ,17.2,23.9,40,11.3,28.8,22.2,7.7,4.4,14.3,22.4
2002,Cleveland Cavaliers,0,29,53,82,0.35 ,95.3,98.6,0.45 ,36,80.3,0.46 ,31.3,67.8,0.38 ,4.7,12.5,0.77 ,18.6,24.1,42.1,11.8,30.3,23.1,7,5.7,13.8,21.3
2002,Memphis Grizzlies,0,23,59,82,0.28 ,89.9,97.3,0.44 ,34.8,79.7,0.46 ,30.7,66.3,0.31 ,4.1,13.4,0.71 ,16.3,23,41.4,12,29.4,21.7,7.9,5.9,15.7,19.2
2002,Detroit Pistons,1,50,32,82,0.61 ,94.3,92.2,0.45 ,34.7,76.8,0.48 ,27.8,58.4,0.38 ,6.9,18.4,0.76 ,18,23.8,38.7,9.9,28.8,21.5,7.9,6.9,13.8,20.7
2002,Minnesota Timberwolves,1,50,32,82,0.61 ,99.3,96,0.46 ,38.7,84,0.48 ,33.9,71.2,0.38 ,4.8,12.8,0.80 ,17.1,21.4,44.2,12.9,31.2,24.3,6.4,5.2,13,21.2
2002,Indiana Pacers,1,42,40,82,0.51 ,96.8,96.5,0.45 ,35.8,80.2,0.47 ,30.9,65.6,0.34 ,4.9,14.6,0.77 ,20.3,26.3,42.7,11.3,31.3,23,8,5.3,14.5,22.9
2002,Phoenix Suns,0,36,46,82,0.44 ,95.1,95.8,0.45 ,37.8,84.6,0.47 ,33.4,71.2,0.33 ,4.4,13.4,0.77 ,15.2,19.9,42.7,13.1,29.6,22.4,8.1,4.9,14.2,21.7
2002,Portland Trail Blazers,1,49,33,82,0.60 ,96.6,93.7,0.45 ,36.6,81.4,0.47 ,30.9,65.3,0.35 ,5.7,16.1,0.76 ,17.7,23.2,43,13.2,29.8,23.5,8.6,4.5,13.6,19.6
2002,Miami Heat,0,36,46,82,0.44 ,87.2,88.7,0.44 ,34.2,77.8,0.46 ,30.4,66.8,0.35 ,3.8,11,0.72 ,15.1,20.8,42,11,31,20.3,6.7,5.5,14.1,22.5
2002,Kansas City Kings,1,61,21,82,0.74 ,104.6,97,0.47 ,39.8,85.4,0.49 ,34.6,71.3,0.37 ,5.2,14.1,0.75 ,19.7,26.3,45.3,12.4,33,23.9,9,4.6,13.4,19
2002,Milwaukee Bucks,0,41,41,82,0.50 ,97.5,97.7,0.46 ,37.1,80.2,0.49 ,29.9,60.9,0.38 ,7.2,19.3,0.75 ,16.1,21.5,41.4,10.3,31.2,22.5,7.3,4.7,13.6,21.8
2002,San Antonio Spurs,1,58,24,82,0.71 ,96.7,90.5,0.46 ,35.5,77.6,0.48 ,30.2,62.8,0.36 ,5.3,14.8,0.74 ,20.3,27.4,42.4,11.1,31.3,20,7.6,6.5,13.8,19.2
2002,New Jersey Nets,1,52,30,82,0.63 ,96.2,92,0.45 ,37.1,83.1,0.47 ,32.2,68.5,0.34 ,4.9,14.6,0.74 ,17.1,23.3,43.3,12.7,30.7,24.3,8.7,6,14.3,21.2
2002,Oklahoma City Thunder,1,45,37,82,0.55 ,97.7,94.7,0.47 ,38.2,81.5,0.49 ,32.2,65.7,0.38 ,6,15.8,0.76 ,15.4,20.4,40.3,11.8,28.5,23.5,8.5,4.4,13.2,21.1
2002,New York Knicks,0,30,52,82,0.37 ,91.6,95.6,0.43 ,34.4,79.5,0.45 ,28.6,63.1,0.35 ,5.8,16.4,0.79 ,17.1,21.8,40.7,10.7,30,21,6.8,3.5,14.1,21.9
2002,Orlando Magic,1,44,38,82,0.54 ,100.5,98.9,0.45 ,37.6,84,0.47 ,30,63.8,0.37 ,7.6,20.2,0.75 ,17.6,23.4,41.2,11.5,29.7,22,8.1,4.7,13.2,20.7
2002,Utah Jazz,1,44,38,82,0.54 ,96,95.1,0.45 ,35,77.7,0.47 ,31.6,67.4,0.33 ,3.4,10.3,0.76 ,22.6,29.6,42.2,13.5,28.6,24.4,9.1,6.4,15.7,24
2002,Philadelphia 76ers,1,43,39,82,0.52 ,91,89.4,0.44 ,34.2,78.5,0.45 ,31.6,69.8,0.30 ,2.6,8.7,0.78 ,20,25.7,44.2,13.3,30.9,20,8.6,4.4,14.3,20
2002,Toronto Raptors,1,42,40,82,0.51 ,91.4,91.8,0.43 ,35.6,82,0.45 ,30.9,68.5,0.35 ,4.7,13.5,0.74 ,15.5,20.9,42.1,13.6,28.5,21.7,8.4,5.6,13.5,21.6
2002,Washington Wizards,0,37,45,82,0.45 ,92.8,94.2,0.44 ,35.8,81.3,0.45 ,32.1,71.7,0.39 ,3.7,9.6,0.77 ,17.4,22.8,42,12.9,29.2,20.9,7,4.3,12.2,21.5
2003,Atlanta Hawks,0,35,47,82,0.43 ,94.1,97.6,0.44 ,34.9,78.5,0.46 ,30,64.6,0.35 ,4.9,13.9,0.79 ,19.4,24.5,42.6,11.4,31.2,20.5,7.5,5.9,15.9,21.7
2003,Denver Nuggets,0,17,65,82,0.21 ,84.2,92.4,0.41 ,32.8,79.8,0.43 ,30,69.8,0.28 ,2.8,10,0.70 ,15.8,22.6,42.4,13.6,28.8,21.2,8.7,5.1,17.4,25.1
2003,Boston Celtics,1,44,38,82,0.54 ,92.7,93.1,0.42 ,32.9,79.4,0.45 ,24.1,53.1,0.33 ,8.8,26.3,0.74 ,18,24.3,40.5,10.4,30.1,19.2,8.8,3.6,13.5,21.4
2003,Golden State Warriors,0,38,44,82,0.46 ,102.4,103.6,0.44 ,37.3,84.6,0.46 ,32.1,69.5,0.34 ,5.2,15.1,0.78 ,22.6,29,46.7,15.7,31,20.9,7.2,6.2,15.2,21.8
2003,Houston Rockets,0,43,39,82,0.52 ,93.8,92.3,0.44 ,34.6,78.8,0.46 ,29.2,63.3,0.35 ,5.4,15.5,0.77 ,19.1,24.9,43.8,12.5,31.3,18.4,7.2,5.9,14.6,19.5
2003,Chicago Bulls,0,30,52,82,0.37 ,95,100.1,0.45 ,36.5,81.9,0.46 ,32.2,69.7,0.35 ,4.3,12.2,0.72 ,17.7,24.6,43,12,31,21.7,7.4,5.6,16.2,24.7
